"TSE number","names"
"97820","ディーエムエス | DMS | ディーエムエス"
"97780","昴 | SUBARU | スバル"
"97800","ハリマビステム | HARIMA B.STEM | カブシキカイシャ　ハリマビステム"
"85660","リコーリース | RICOH LEASING COMPANY,LTD. | リコーリース"
"94350","光通信 | HIKARI TSUSHIN, | ヒカリツウシン"
"97760","札幌臨床検査センター | SAPPORO CLINICAL LABORATORY | サッポロリンショウケンサセンター"
"97390","ＮＳＷ | NSW | エヌエスダブリュ"
"46410","アルプス技研 | Altech | アルプスギケン"
"46420","オリジナル設計 | ORIGINAL ENGINEERING CONSULTANTS CO.,LTD | オリジナルセッケイ"
"46450","市進ホールディングス | ICHISHIN HOLDINGS | イチシンホールディングス"
"46440","イマジニア | Imagineer | イマジニア"
"75020","プラザホールディングス | PLAZA HOLDINGS | プラザホールディングス"
"46510","サニックス | SANIX INCORPORATED | サニックス"
"75180","ネットワンシステムズ | Net One Systems | ネットワンシステムズ"
"46570","環境管理センター | ENVIRONMENTAL CONTROL CENTER | カンキョウカンリセンター"
"46580","日本空調サービス | Nippon Air Conditioning Services | ニホンクウチョウサービス"
"46590","エイジス | AJIS | エイジス"
"46620","フォーカスシステムズ | Focus Systems | フォーカスシステムズ"
"46640","アール・エス・シー | JAPAN RELIANCE SERVICE | アールエスシー"
"46660","パーク二四（定款上の商号　パーク２４） | PARK24 | パークニジュウヨン"
"46670","アイサンテクノロジー | AISAN TECHNOLOGY | アイサンテクノロジー"
"46680","明光ネットワークジャパン | MEIKO NETWORK JAPAN | メイコウネットワークジャパン"
"46710","ファルコホールディングス | FALCO HOLDINGS | ファルコホールディングス"
"46730","川崎地質 | Kawasaki Geological Engineering | カワサキチシツ"
"46740","クレスコ | CRESCO LTD. | クレスコ"
"46790","田　谷 | TAYA CO.,Ltd. | タヤ"
"46780","秀英予備校 | SHUEI YOBIKO | シュウエイヨビコウ"
"46850","菱友システムズ | Ryoyu Systems | リョウユウシステムズ"
"46860","ジャストシステム | JUSTSYSTEMS | ジャストシステム"
"46870","ＴＤＣソフト | TDC SOFT | ティーディーシーソフト"
"47040","トレンドマイクロ | Trend Micro Incorporated | トレンドマイクロ"
"46890","ＬＩＮＥヤフー | LY | ラインヤフーカブシキカイシャ"
"46900","日本パレットプール | NIPPON PALLET POOL | ニッポンパレットプールカブシキカイシャ"
"47050","クリップ | CLIP | クリップ"
"47070","キタック | KITAC | キタック"
"47090","ＩＤホールディングス | ID Holdings | アイディーホールディングス"
"75950","アルゴグラフィックス | ARGO GRAPHICS | アルゴグラフィックス"
"47120","ＫｅｙＨｏｌｄｅｒ | KeyHolder, | キーホルダー"
"47140","リソー教育 | RISO KYOIKU | リソーキョウイク"
"46840","オービック | OBIC | オービック"
"47160","日本オラクル | ORACLE  JAPAN | ニホンオラクル"
"47180","早稲田アカデミー | WASEDA ACADEMY | ワセダアカデミー"
"47190","アルファシステムズ | ALPHA SYSTEMS | アルファシステムズ"
"47200","城南進学研究社 | JOHNAN ACADEMIC PREPARATORY INSTITUTE, | ジョウナンシンガクケンキュウシャ"
"47220","フューチャー | Future | フューチャー"
"47250","ＣＡＣ　Ｈｏｌｄｉｎｇｓ | CAC Holdings | カブシキカイシャシーエーシーホールディングス"
"47260","ＳＢテクノロジー | SB TECHNOLOGY CORP. | エスビーテクノロジー"
"94490","ＧＭＯインターネットグループ | GMO internet group, | ジーエムオーインターネットグループ"
"47280","トーセ | TOSE | トーセ"
"47320","ユー・エス・エス | USS | ユーエスエス"
"88760","リログループ | Relo Group, | リログループ"
"47330","オービックビジネスコンサルタント | OBIC BUSINESS CONSULTANTS | オービックビジネスコンサルタント"
"94380","エムティーアイ | MTI Ltd. | エムティーアイ"
"47350","京進 | KYOSHIN | キョウシン"
"47360","日本ラッド | Nippon RAD | ニッポンラッド"
"94390","エム・エイチ・グループ | M H GROUP LTD. | エムエイチグループ"
"46940","ビー・エム・エル | BML, | ビーエムエル"
"43070","野村総合研究所 | Nomura Research Institute,Ltd. | ノムラソウゴウケンキュウショ"
"17380","ニットー | NITTOH | ニットー"
"47460","東計電算 | Toukei Computer | トウケイデンサン"
"47450","東京個別指導学院 | Tokyo Individualized Educational Institute, | トウキョウコベツシドウガクイン"
"47480","構造計画研究所 | KOZO KEIKAKU ENGINEERING | コウゾウケイカクケンキュウジョ"
"47500","ダイサン | DAISAN | ダイサン"
"47510","サイバーエージェント | CyberAgent, | サイバーエージェント"
"47540","トスネット | TOSNET | トスネット"
"47520","昭和システムエンジニアリング | SHOWA SYSTEM ENGINEERING | ショウワシステムエンジニアリング"
"47550","楽天グループ | Rakuten Group, | ラクテングループ"
"47600","アルファ | ALPHA | アルファ"
"47720","ストリームメディア | Stream Media | ストリームメディア"
"47610","さくらケーシーエス | SAKURA KCS | サクラケーシーエス"
"47620","エックスネット | XNET | エックスネット"
"47630","クリーク・アンド・リバー社 | CREEK & RIVER | クリークアンドリバーシャ"
"47650","ＳＢＩグローバルアセットマネジメント | SBI Global Asset Management | エスビーアイグローバルアセットマネジメント"
"47660","ピーエイ | PA Co., Ltd | ピーエイ"
"47680","大塚商会 | OTSUKA | オオツカショウカイ"
"47670","テー・オー・ダブリュー | TOW | テーオーダブリュー"
"47690","ＩＣ | IC | アイシー"
"47700","図研エルミック | ZUKEN ELMIC, | ズケンエルミックカブシキカイシャ"
"47710","エフアンドエム | F&M | エフアンドエム"
"26560","ベクターホールディングス | Vector HOLDINGS | ベクターホールディングス"
"47770","ガーラ | GALA INCORPORATED | ガーラ"
"47760","サイボウズ | Cybozu, | サイボウズカブシキカイシャ"
"47830","ＮＣＤ | NCD | エヌシーディー"
"47810","日本ハウズイング | NIHON HOUSING | ニホンハウズイングカブシキカイシャ"
"47840","ＧＭＯアドパートナーズ | GMO AD Partners | ジーエムオーアドパートナーズ"
"47920","山田コンサルティンググループ | YAMADA Consulting Group | ヤマダコンサルティンググループ"
"94440","トーシンホールディングス | TOSHIN HOLDINGS CO.,LTD | トーシンホールディングス"
"48000","オリコン | Oricon | オリコン"
"48010","セントラルスポーツ | セントラルスポーツカブシキカイシャ"
"48120","電通総研 | DENTSU SOKEN | デンツウソウケン"
"24910","バリューコマース | ValueCommerce | バリューコマース"
"48140","ネクストウェア | Nextware Ltd. | ネクストウェア"
"21300","メンバーズ | Members Co. ,Ltd. | メンバーズ"
"48200","イーエムシステムズ（商号　ＥＭシステムズ） | EM SYSTEMS | イーエムシステムズ"
"48190","デジタルガレージ | Digital Garage, | デジタルガレージ"
"84730","ＳＢＩホールディングス | SBI Holdings, | エスビーアイホールディングス"
"48240","メディアシーク | MEDIASEEK, | メディアシーク"
"48250","ウェザーニューズ | WEATHERNEWS | ウェザーニューズ"
"48260","ＣＩＪ | Computer Institute of Japan,Ltd. | シーアイジェイ"
"48280","ビジネスエンジニアリング | Business Engineering | ビジネスエンジニアリング"
"48130","ＡＣＣＥＳＳ | ACCESS | カブシキカイシャアクセス"
"48290","日本エンタープライズ | Nihon Enterprise | ニホンエンタープライズ"
"48320","ＪＦＥシステムズ | JFE Systems, | ジェイエフイーシステムズ"
"88890","ＡＰＡＭＡＮ | Apaman | アパマン"
"48330","Ｓｕｃｃｅｓｓ　Ｈｏｌｄｅｒｓ | Success Holders, | サクセスホルダーズ"
"48340","キャリアバンク | CAREER BANK CO.,LTD | キャリアバンク"
"88900","レーサム | Raysum | レーサム"
"94460","サカイホールディングス | SAKAI Holdings CO.,LTD | サカイホールディングス"
"48480","フルキャストホールディングス | FULLCAST HOLDINGS | フルキャストホールディングス"
"48400","トライアイズ | TriIs Incorporated | トライアイズ"
"48450","スカラ | Scala, | スカラ"
"48470","インテリジェント　ウェイブ | INTELLIGENT WAVE | インテリジェント　ウェイブ"
"48490","エン・ジャパン | en-japan | エンジャパン"
"42840","ソルクシーズ | SOLXYZ | ソルクシーズ"
"42860","ＣＬホールディングス | CL Holdings | シーエルホールディングス"
"42880","アズジェント | Asgent, | アズジェント"
"42870","ジャストプランニング | JUSTPLANNING | ジャストプランニング"
"42900","プレステージ・インターナショナル | Prestige International | カブシキカイシャ　プレステージ　インターナショナル"
"42930","セプテーニ・ホールディングス | SEPTENI HOLDINGS | セプテーニホールディングス"
"42950","フェイス | Faith, | フェイス"
"42980","プロト | PROTO | プロト"
"43080","Ｊストリーム | J-Stream | ジェイストリーム"
"42990","ハイマックス | HIMACS,Ltd. | ハイマックス"
"43040","Ｅストアー | Estore | イーストアー"
"43010","アミューズ | AMUSE | アミューズ"
"43100","ドリームインキュベータ | Dream Incubator | ドリームインキュベータ"
"43160","ビーマップ | BeMap, | ビーマップ"
"43170","レイ | Ray | レイ"
"43190","ＴＡＣ | TAC | タック"
"43180","クイック | QUICK | クイック"
"43200","ＣＥホールディングス | CE Holdings | シーイーホールディングス"
"43230","日本システム技術 | Japan System Techniques | ニホンシステムギジュツ"
"88980","センチュリー２１・ジャパン | CENTURY 21 REAL ESTATE OF JAPAN LTD. | センチュリートウエンテイワンジャパン"
"43260","インテージホールディングス | INTAGE HOLDINGS | インテージホールディングス"
"27210","ジェイホールディングス | J-Holdings Corp. | ジェイホールディングス"
"87390","スパークス・グループ | SPARX Group | スパークスグループ"
"43310","テイクアンドギヴ・ニーズ | TAKE AND GIVE. NEEDS | テイクアンドギヴ　ニーズ"
"43330","東邦システムサイエンス | TOHO SYSTEM SCIENCE | トウホウシステムサイエンス"
"43340","ユークス | YUKE'S | ユークス"
"43350","アイ・ピー・エス | IPS CO.,LTD | アイピーエス"
"43410","西菱電機 | SEIRYO ELECTRIC | セイリョウデンキ"
"43430","イオンファンタジー | AEON Fantasy | イオンファンタジー"
"43450","シーティーエス | CTS | シーティーエス"
"43460","ＮＥＸＹＺ．Ｇｒｏｕｐ | NEXYZ.Group | ネクシーズグループ"
"43470","ブロードメディア | Broadmedia | ブロードメディア"
"43480","インフォコム | INFOCOM | インフォコムカブシキカイシャ"
"43490","テスク | TISC | テスク"
"43500","メディカルシステムネットワーク | MEDICAL SYSTEM NETWORK | メディカルシステムネットワーク"
"43510","山田債権回収管理総合事務所 | YAMADA SERVICER SYNTHETIC OFFICE CO.,LTD | ヤマダサイケンカイシュウカンリソウゴウジムショ"
"23000","きょくとう | Kyokuto | キョクトウ"
"87980","アドバンスクリエイト | Advance Create | アドバンスクリエイト"
"43560","応用技術 | APPLIED TECHNOLOGY CO., LTD | オウヨウギジュツ"
"23170","システナ | Systena | システナ"
"23010","学情 | GAKUJO CO.,Ltd. | ガクジョウ"
"23040","ＣＳＳホールディングス | CSS HOLDINGS,LTD. | シーエスエスホールディングス"
"23030","ドーン | Dawn | ドーン"
"23070","クロスキャット | CROSS CAT | クロスキャット"
"23110","エプコ | EPCO | エプコ"
"23210","ソフトフロントホールディングス | Softfront Holdings | ソフトフロントホールディングス"
"23250","ＮＪＳ | NJS | カブシキガイシヤエヌジエーエス"
"45630","アンジェス | AnGes, | アンジェス"
"23230","ｆｏｎｆｕｎ | fonfun | カブシキカイシャ　フォンファン"
